"","value","year","filename"
"1713","and the approval of the Advance",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1714","""principles"" by a handful of Repub",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1715","lican senators and congressmen. Per",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1716","haps, being politicians, the latter are",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1717","willing to approve anything ambigu",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1718","ous. Certainly, they have not con",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1719","sidered what this sort of thing might",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1720","do to their party.",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1721","",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1722","For while Davenport and his asso",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1723","ciates may be sincere visionaries, their",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1724","proposal is inimical to the maintenance",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1725","of a party that, despite defeats, can",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1726","still stand for conservative principles.",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1727","If the Advance should succeed, which",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1728","fortunately is impossible, it could well",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1729","kill the Republican Party. A party,",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1730","like a person, is just as dead when it",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1731","is the victim of a sincere blunder as",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1732","when it is blasted by its enemies.",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1733","",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1734","Newsweek, July 31, 1950",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1735","",1950,"sim_newsweek-us_1950-07-31_36_5.txt"
"1736","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1737","**Perspective**",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1738","U. S. Patent Office",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1739","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1740","**Plain Talk About Savings Bonds**",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1741","by RAYMOND MOLEY",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1742","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1743","In a spendthrift Administration, the U.S. Treasury has a heavy cross to bear. It must sell government bonds which must be bought on the strange principle that things must or should be quite different from what they really are. Unlike other departments of the government, which enjoy the exhilarating experience of giving something for nothing, the Treasury must induce people to give something and receive less in return. Apparently, the Treasury has decided to be perfectly frank about this, and after granting the bitter truth about savings bonds, sell them for reasons other than for a profitable investment. One proof of this is contained in the reprint of a very blunt speech by a hardhitting banker, Mr. Reno Odlin, president of the Puget Sound National Bank of Tacoma, Wash. Mr. Odlin made his speech at a conference of bankers called by Secretary Snyder last April. Apparently it has been printed through the orders of the Treasury. It does not bear the direct imprimatur of the Treasury, but it carries the label of the Government Printing Office and has been handed out by Treasury people.",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1744","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1745","Mr. Odlin comes immediately to the grim fact that more and more people are asking why they should lend money to a government that has shown an incurable trend toward extravagance and waste. They are asking, further, why in the face of inflation they should lend 1950 dollars, with the prospect of receiving, after ten years, dollars that ""act like quarters or even worse."" Mr. Odlin goes on to say that government should cut expenditures (presumably for civil functions) ""not three or four billion, but several billion of expenditures every year.""",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1746","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1747","Nevertheless, Mr. Odlin favors the continuation and support of bondsale drives for several reasons, some of which, it should be noted, are reasons beneficial to the country as a whole rather than to the investor. The first reason is that continued investment in savings bonds will ease the urgent problems of the Treasury. The second is that it will encourage the habit of thrift. The third is that buying bonds will increase the interest of the buyer in his government. A fourth is that the American people are ""economic illiterates"" and could scarcely find better ways to invest their money. Finally, this plainspoken man states a great truth and illustrates it with a story. The truth is that when the public buys bonds it checks inflation. When banks buy the bonds, they increase inflation. In short, the public is put on notice that if it withholds money from the government, it will eventually pay in higher prices. Because the government will get the money by borrowing from the banks ""and to the extent that it does so finance its requirements, you have additional inflation in the money supply.""",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1748","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1749","One man, says Mr. Odlin, asked another why not ""refuse to dig down?"" In other words, if ""your wife is a spendthrift, you just don't give her any more money."" The answer was: ""But what if she has a charge account at every store in town?""",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1750","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1751","Mr. Odlin has some sharp words for people who favor economy in everything but those projects in which they have a selfish interest, notably ""Chambers of Commerce who have the nerve to pass a resolution at ten minutes after eleven demanding an end to deficit spending and then at thirteen after eleven pass a resolution demanding millions and millions of dollars for some pet local project."" The big punch in Mr. Odlin's speech is this advice to citizens in general: ""...the prevention of further decline in your dollars also is in your hands at the ballot box. You can quit electing spendthrifts to Congress.""",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1752","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1753","The Treasury deserves a lot of credit for giving currency to this common sense. It ought to order several more millions of this speech to be printed at once and scattered far and wide. For the best hedge for the citizen this fall is to defeat congressmen and senators who have been servile rubber stamps for the most expensive Administration in history. And the best protection for present and past buyers of bonds is to elect congressmen and senators who will protect the credit of the nation.",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1754","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1755","Newsweek, September 25, 1950",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1756","",1950,"sim_newsweek-us_1950-09-25_36_13.txt"
"1757","Here's the extracted text from the provided image, formatted to avoid overlapping columns:",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1758","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1759","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1760","**Perspective**",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1761","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1762","**Registered U. S. Patent Office**",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1763","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1764","**The Embarrassments of Scott Lucas**",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1765","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1766","**by RAYMOND MOLEY**",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1767","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1768","CHICAGO—This city, which in former years took to its lusty heart Theodore and Franklin Roosevelt and Al Smith, currently shows no such zest for Harry S. Truman. The hardpressed Arvey machine, caught once more with a crime problem, hopes the President may pay a visit before election. But Democratic speakers no longer conclude their perorations with the oldtime ""our grreat leader"" SoandSo.",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1769","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1770","One might by a cursory scanning of the oratory of Sen. Scott Lucas conclude that, while he is a Democrat, he is hardly a Truman Democrat, for he has found it necessary to renounce with appropriate gestures some of Truman's most cherished objectives. He is protesting over and over that he opposes socialized medicine. This, however, is a late conversion, induced, it is said, by the vigor with which Illinois doctors and dentists are learning the ways of politics. Lucas is also denying that he has any sympathy for the plan of his fellow Democrat, Brannan. Also, he announces that he disagrees with Truman's objection to the Communist control act. On TaftHartley, he has what might be called a bifocal record. He voted for the bill and then voted to sustain Truman's veto of the bill.",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1771","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1772","TO THIS observer, these denials and backtrackings reveal a candidate stricken with a great fear. My conversations with assorted Democrats confirmed this impression. For the first time in his senatorial career, Lucas is running against a genuinely formidable opponent.",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1773","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1774","Everett McKinley Dirksen served in Congress from 1933 to 1948, when he retired because of an eye ailment, from which he has since recovered. He had the genuine respect there of members of both parties. His knowledge of the workings of the Federal government is unusual, and his capacity to discuss issues, foreign and domestic, is well up to senatorial standards. This year he has made an almost unprecedented record in campaigning—not only in covering territory, but in the variety of issues he has touched upon. In the main, his target is Truman's foreign policy, but his treatments of farm policy, spending, and the trend to socialism, although secondary, have been important. The wholesome respect with which Lucas regards Dirksen's capacity is shown by a consistent refusal by the Democratic candidate to accept a challenge to debate. There is little evidence of opulence in Dirksen's organization. He travels in his own automobile, writes his own speeches, or offers them without preparation.",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1775","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1776","To deepen the embarrassment of Illinois Democrats, there has broken out a luscious mess of scandals along the 38th parallel between criminal rackets and politics. Alarmed by newspaper attacks and anticipating the hearings of the Kefauver committee, the underworld began some time ago to murder potential witnesses. A former police lieutenant was killed. Lesser lights were snuffed out.",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1777","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1778","Dan (Tubbo) Gilbert, chief investigator for the State's Attorney for eighteen years, is running on the Democratic ticket for sheriff. The light has been turned on him. He is called the ""richest cop in America,"" and since his job has been to uncover murder mysteries, he is being asked why there have been 1,038 unsolved murders during his tenure of office. Of these, 187 have been gang or racket murders. And the rackets still exist. Even The SunTimes, hitherto a supporter of all and sundry Democrats, asks for the defeat of Gilbert. Between now and next month's election, some very explosive and embarrassing revelations may take place in the crime situation.",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1779","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1780","There are some people who say that the election of Dirksen will depend upon the extent to which vote stealing will be kept at a low figure. Others see a Lucas advantage in piping prosperity throughout the state. My conclusion is that if the normal pre1948 Republican vote and the independent Democrats who are tired of Chicago rackets and Washington blunders turn out on Election Day, the Senate will lose its majority leader. In short, in Illinois as in Ohio, it is up to the people who believe in men like Taft and Dirksen to turn out on Election Day.",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1781","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1782","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1783","Newsweek, October 23, 1950",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1784","",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1785","*",1950,"sim_newsweek-us_1950-10-23_36_17.txt"
"1786","**Perspective International Public Relations**",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1787","",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1788","by RAYMOND MOLEY",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1789","",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1790","THE great skill of the British through their government, their press, their universities and other cultural agencies in what may be called international public relations is proverbial. They accomplish with seemingly small effort and material outlay much more than we do with all the millions that we spend in our many friendship organizations. It has always seemed second nature to them to understand the temper of another country and make the most of what they want that country to think, believe, and finally to do.",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1791","",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1792","In two wars the capacity of the British to persuade us of the virtue of their position in part, at least, has been the cause why we have, despite our traditional detachment, entered those conflicts with all that we had. There were reasons beyond immediate persuasion for our intervention, such as our community of language, free institutions, commercial intercourse, and pure selfdefense. But the capacity of British statesmen and other leaders in moments of great crisis to say the right and friendly thing has been magnificent.",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1793","",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1794","That is why it is disturbing to note some of the deficiencies in the coverage by some sections of the British press of American politics, a deficiency that became quite apparent in the months that preceded our recent elections and in the days since.",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1795","",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1796","A FEW illustrations will suffice to show what I mean. For many months, the American correspondence for the otherwise excellent weekly, The Economist, has been on a veritable antiTaft, antiRepublican, proState Department crusade. This went so far that anyone reading that journal without other information would have been led to believe that Taft and other Midwestern and Western Republicans were misrepresenting the great majority of Americans. The oracular Manchester Guardian, after the election, saw what it carelessly and slurringly called ""isolationism"" sweeping the country.",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1797","",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
"1798","Even The Times, which in my opinion comes close to being the finest newspaper in the world, in the columns written from Washington by someone called ""Our Own Correspondent,"" indicated, after the election a remarkable lack of plain information about what was going on west of Washington and New York. Perhaps this correspondent was leaning too heavily upon some of our own Eastern reporters and sections of our Eastern press. Or, perhaps, he was operating as did a famous predecessor of his, now gone to his reward, who was said to gather his information while sitting in an armchair in his home.",1950,"sim_newsweek-us_1950-11-27_36_22.txt"
