"","sentence","date","year","month","day","filename"
"566","Tacoma were thoroughly organized, politically Oregon, Washington, and Idaho combined pay less","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"567","than 3 per cent of Federal income taxes. The complaint of the","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"568","generality of the nation’s taxpayers gains additional strength when it is noted","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"569","that, unlike the impoverished 1930s when Bonne- ville and Grand Coulee were","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"570","built, there is adequate money now avail- able from private investors. If","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"571","there is to be “a long, hard look’ at the Eisenhower partnership","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"572","policy, the interests of all states, as well as the Northwest, should","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"573","be brought within the range of vision. — Newsweek, December 10, 1956","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"574","; )","1956-12-10",1956,12,10,"Moley_newsweek_1956-12-10_48_24.txt"
"575","Perspective Registered Henry Gets by Raymond ENRY was planting some gera- H","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"576","niums. It was a way of usefully employing his body while his","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"577","mind was reaching a decision. Later there would be two hours before","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"578","bedtime. At supper he had said he might go over and: discuss","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"579","with a neighbor the behavior of another neighbor’s chick- ens. There was","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"580","also a report for the office he had to work on. There","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"581","was also a good Western at 8:30. His wife suggested the planting","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"582","while he was -making up his mind. The gate opened and a","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"583","brisk young man came in. He showed Henry a card saying he","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"584","was John Pollsum of the Goofy Research Institute. He said: “We are","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"585","conducting a Presidential opinion poll and would like to have your cooperation.”","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"586","Henry nodded his head reflectively. Pollsum whipped out a aailaall, saying: “First","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"587","I would like to have “Mr. one and commit Pollsum card. preferences?”","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"588","Henry, against Stevenson against Nixon. ning little Pollsum in his “good-by” gate","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"589","Henry entered the Western. MORAL your economic status, your social class Henry","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"590","as it were.” Henry didn’t understand. “Your standing in society, in the","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"591","economic order.” “I guess all right. I don’t make any enemies.” After","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"592","noting something in the book, Pollsum went on: “What is your party","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"593","affiliation? Democratic, Repub- lican, or independent?” “Is there an independent party? Who’s","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"594","running on that?” “J don’t mean that. I mean you, for example.”","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"595","“Oh! I don’t want to run for any- thing. They wouldn't like","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"596","it at the office. All that notoriety.” “I mean your preference.” “How","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"597","on earth can I prefer it if it isn’t a party?” “What","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"598","party do you generally sup- port at the polls?” - “I don’t","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"599","vote generally. Something’s always coming up. And I never really kept track.”","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"600","“Have you at any time voted Democratic?” “I voted for Roosevelt once.","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"601","I guess he was running against a fel- low named London.” “Did","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"602","you vote for Eisenhower?” “Once. But he wasn’t in a party. He","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"603","was like Washington or Lincoln.” “Tl put you down as an independ-","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"604","ent.” Noting in book. “I wouldn't want that to get out in","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"605","the office.” Henry looked worried. other, are in is independent tion, what","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"606","They their social unsound of hidden They consider ask work America But","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"607","cal writers that and is to promises Democratic-union tion. ers, granted few.”","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"608","that greater Few Henry lose Democratic-union nore hopelessly Henry the future cp","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"609","~ aeial U.S. Patent Office Polled Moley Banks says our motto is","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"610","all for one for all. I don’t want to myself.” handed Henry","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"611","a _ larger “Will you please mark your reading aloud: “Kennedy Nixon.","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"612","Johnson against Nixon. against Nixon. Humphrey Nixon. Symington against Why are all","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"613","these fellows run- against one man? Isn't that a unfair?” noted after","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"614","“independent” book: “Don’t know.” He said and moved toward the and across","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"615","the street. looked at his watch, slowly the house, and turned on","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"616","OF THE STORY isn’t very sharp, but he and smarter Henrys who","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"617","fail to vote the tens of millions. But none by intellectual convic-","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"618","nor independent government of interest in is doing to him. have their","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"619","homes, their savings, insurance, and their equity in security. They suffer from","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"620","an dollar. They pay hundreds taxes on what they buy. pay and","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"621","they pray. They don’t themselves a problem. They no pity: or pious","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"622","sentiment. They aR Ce and save and invest, and keep productive and","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"623","strong. pollsters and professional politi- tell Republican candidates the Henrys are “independents”","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"624","that the way to get them to vote identify Republicanism with the","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"625","and policies of the liberal labor-ADA coali- Thus they would forsake all","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"626","oth- taking loyal party members for and ending in “we happy NS","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"627","i ERTS eA ERO i 2S eS lle ppicinn ae But 1940,","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"628","1944, and 1948 prove the greater the identification, the will be the","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"629","abstention. Republican workers call on and explain what he has to from","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"630","profligate government. And labor workers ig- him because they consider him bourgeois.","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"631","is forgotten. But he holds key to a creative, conservative for all","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"632","of us. Newsweek, May 9, 1960 |—","1960-05-09",1960,5,9,"Moley_newsweek_1960-05-09_55_19.txt"
"633","Perspective Registered Determinism’s by N AN interview on our activity in |","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"634","space, an executive of the National Aeronautics and Space Administration was asked","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"635","why it should be necessary to send a man out there when","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"636","we have such wonderful instruments. He answered: “Only a man can find","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"637","what we are not looking for; an instrument can find only what","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"638","we think is there.” This sentence of his throws a great light","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"639","on a conflict in ideas that has been raging for the century","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"640","since Marx and Darwin. There were those who believed that the seminal","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"641","writings of these men unlocked an entirely new door to an interpretation","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"642","of man and his place in the world. Their interpretation of science","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"643","REFORMERS’ in history, politics, and nature was that man is a mere","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"644","item in the mass of natural forces in the material world and","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"645","uni- verse. His personality, they held, was a composite of inherited instincts","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"646","and of environmental influences. He had no free will and was without","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"647","per- sonal responsibility. In history, the application of this determinism was so-called","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"648","economic interpretation. The American Revo- lution thus became a squabble over taxes.","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"649","The Constitution was made by men who sought protection for their securities","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"650","and land. The two parties were mere congregations of debtors on one","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"651","side and creditors on the other. In jurisprudence, the ancient con- cept","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"652","of the “Reign of Law” was re- jected. Justice should be applied","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"653","in accordance with what the judge be- lieved to be justified by","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"654","sociology and psychology. In court, the man’s en- vironment was judged, not","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"655","the culprit. DESTINY In politics, where determinism did its crowning mischief, a","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"656","candidate or party merely added up the specific material yearnings of each","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"657","of a group of minorities and made a total ma- jority miscalled","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"658","the general welfare. Elections thus became auctions of items of interest only","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"659","to men’s stom- achs and purses. Notable, even great men taught determinism","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"660","as a tool to move human behavior. But what they properly con-","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"661","ceived to be a hint concerning human behavior, their lesser followers seized","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"662","upon as a complete answer. A tool became a key. The sorcerer’s","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"663","appren- U.S. Patent Raymond Office Evil End Moley tices knew how to","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"664","turn on the water, but not how to control it. Thus the","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"665","melancholy destiny of reformers. Keynes said: Turn on more govern- ment spending","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"666","in depression; turn it off in recovery. But politics thought differently. The","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"667","stimulant became food. Spending became a means to eternally accelerated growth. Even","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"668","Marx is distorted by Com- munism. Politicians cannot natural determinism. wait for","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"669","They must use chicane, force, and brutality to hurry along the end","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"670","of capitalism. The plans of the masters call for moves forward, backward,","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"671","and sideways on the chess- board of life, with men’s lives and","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"672","liberty as pawns in the operation. Who is Mr. K to talk","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"673","about the Presi- dent’s responsibility? Personal respon- sibility has no place in","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"674","the doctrine K practices. For individual responsibility requires liberty to act and","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"675","choose. And even K is responsible to the mas- ter plan—impersonal, ruthless,","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
