"","word1","word2","date","year","month","day","filename"
"983","material","yearnings","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"984","total","majority","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"985","majority","miscalled","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"986","welfare","elections","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"987","men’s","stomachs","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"988","purses","notable","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"989","taught","determinism","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"990","move","human","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"991","human","behavior","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"992","properly","con","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"993","human","behavior","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"994","lesser","followers","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"995","followers","seized","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"996","complete","answer","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"997","apprenu.s","patent","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"998","office","evil","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"999","moley","tices","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1000","melancholy","destiny","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1001","reformers","keynes","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1002","government","spending","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1003","food","spending","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1004","eternally","accelerated","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1005","accelerated","growth","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1006","communism","politicians","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1007","natural","determinism","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1008","determinism","wait","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1009","chicane","force","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1010","masters","call","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1011","moves","forward","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1012","forward","backward","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1013","men’s","lives","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1014","president’s","responsibility","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1015","responsibility","personal","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1016","personal","responsibility","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1017","individual","responsibility","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1018","responsibility","requires","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1019","requires","liberty","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1020","master","plan","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1021","plan","impersonal","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1022","impersonal","ruthless","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1023","pawn","responsible","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1024","responsible","freedom","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1025","blind","acceptance","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1026","destroy","liberty","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1027","eloquent","warnings","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1028","scientific","determinism","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1029","civilization","witness","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1030","witness","vannevar","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1031","bush’s","warning","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1032","stifling","regimentation","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1033","responsible","freedom","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1034","atomic","quest","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1035","common","purpose","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1036","individual’s","freedom","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1037","mortal","threat","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1038","threat","june","1960-06-06",1960,6,6,"Moley_newsweek_1960-06-06_55_23.txt"
"1039","final","session","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1040","monstrous","fraud","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1041","leadership","deliberately","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1042","acquiescence","permitted","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1043","pass","legislation","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1044","dog","days","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1045","political","purposes","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1046","political","advantage","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1047","sacred","public","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1048","public","responsibility","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1049","strident","minority","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1050","federal","revenue","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1051","public","services","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1052","dog","days","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1053","malignant","influences","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1054","subject","listed","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1055","period","medical","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1056","democratic","majority","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1057","provide","medical","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1058","medical","care","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1059","care","benefits","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1060","time","tested","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1061","tested","social","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1062","social","security","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1063","security","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1064","insurance","system","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1065","means","test","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1066","republican","platform","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1067","optional","purchase","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1068","private","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1069","provide","federal","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1070","federal","assistance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1071","assistance","grants","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1072","financial","insanity","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1073","free","scheme","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1074","limit","assistance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1075","assistance","recipients","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1076","social","security","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1077","security","benefits","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1078","democratic","platform","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1079","call","social","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1080","social","security","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1081","security","oasi","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1082","oasi","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1083","wrong","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1084","original","social","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1085","social","security","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1086","security","act","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1087","supreme","court","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1088","benefits","paid","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1089","retirement","age","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1090","called","trust","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1091","trust","receive","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1092","receive","payments","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1093","dog","days","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1094","moley","fund","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1095","gen","eral","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1096","eral","revenues","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1097","chief","consulting","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1098","consulting","actuary","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1099","system","carry","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1100","carry","fiscal","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1101","fiscal","irresponsibility","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1102","conservative","estimate","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1103","health","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1104","enormous","increase","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1105","inflationary","prices","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1106","powerful","force","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1107","world","market","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1108","forand","bill","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1109","read","laboriously","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1110","laboriously","hun","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1111","practical","application","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1112","tax","deductions","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1113","aged","persons","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1114","private","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1115","moral","issue","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1116","father","joe","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1117","moral","strictures","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1118","sick","joe","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1119","called","society","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1120","tax","adjustments","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1121","provide","healthinsurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1122","healthinsurance","payments","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1123","retired","employes","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1124","private","insurance","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1125","cover","elderly","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1126","rational","climate","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1127","aa","august","1960-08-22",1960,8,22,"Moley_newsweek_1960-08-22_56_8.txt"
"1128","erspective","registered","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1129","moley","ampaign","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1130","ampaign","orators","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1131","national","tickets","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1132","world","events","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1133","actual","physical","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1134","physical","business","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1135","campaigning","distinguish","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1136","top","level","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1137","level","debate","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1138","train","rest","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1139","rest","reasonable","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1140","days","collect","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1141","collect","timate","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1142","timate","bruised","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1143","bruised","mon","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1144","flaring","conflicts","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1145","asia","africa","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1146","latin","america","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1147","haunting","american","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1148","american","minds","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1149","family","budget","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1150","worker","con","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1151","catastrophic","illness","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1152","school","classrooms","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1153","cast","death","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1154","apprehensions","party","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1155","party","lines","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1156","home","affairs","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1157","awful","decisions","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1158","war","annihilation","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1159","lem","speeches","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1160","speeches","shakes","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1161","mental","ical","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1162","ical","human","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1163","words","deep","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1164","deep","rity","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1165","national","candidates","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1166","party","voters","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1167","ignore","party","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1168","party","lines","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1169","national","tickets","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1170","sheer","physical","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1171","physical","demands","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1172","national","candidates","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1173","past","radio","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1174","radio","sues","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1175","slighted","lected","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1176","scheduled","wait","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1177","wait","stevenson","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1178","stevenson","campaigning","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1179","campaigning","west","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1180","west","slight","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1181","campaigning","methods","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1182","candidates","habit","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1183","candidate","traveled","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1184","pests","pounce","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1185","candidate","whenhe","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1186","whenhe","makes","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1187","public","appearance","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1188","holds","barred","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1189","barred","battered","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1190","la","guardia","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1191","guardia","airthere","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1192","politicians","grab","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1193","handimagine","weeks","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1194","months","days","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1195","physand","emotional","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1196","emotional","capacity","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1197","candidate","rely","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1198","lacks","personal","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1199","personal","knowledge","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1200","unique","conditions","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1201","hand","unshaken","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1202","vip","overlooked","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1203","detailed","issues","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1204","mental","muscle","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1205","essential","judge","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1206","massive","burdens","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1207","regard","as_","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1208","as_","chores","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1209","chores","senators","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1210","senators","governors","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1211","ce","candidate","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
"1212","poignant","scenes","1960-09-26",1960,9,26,"Moley_newsweek_1960-09-26_56_13.txt"
